商品マスタID,Mycaアプリ上でのID,商品名,商品名カナ,エキスパンション,カード番号,レアリティ,封入パック,キーワード,JANコード,表示順,ジャンル,カテゴリ,販売店舗価格,買取価格,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
,800034285,聖霊龍騎アサイラム,,DM13,S3/S5,SR,聖拳編 第4弾 龍炎鳳神誕,,,,,,0,2000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm13-s03.jpg,,,,
,800034280,悪魔聖霊アウゼス,,DM13,S2/S5,SR,聖拳編 第4弾 龍炎鳳神誕,,,,,,0,2000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm13-s02.jpg,,,,
,800034275,龍炎鳳エターナル・フェニックス,,DM13,S1/S5,SR,聖拳編 第4弾 龍炎鳳神誕,,,,,,0,15000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm13-s01.jpg,,,,
,800034075,天使と悪魔の墳墓,,DM13,16/55,R,聖拳編 第4弾 龍炎鳳神誕,,,,,,380,400,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm13-016.jpg,,,,
,800034005,雷炎賢者エイジス,,DM13,2/55,VR,聖拳編 第4弾 龍炎鳳神誕,,,,,,280,100,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm13-002.jpg,,,,
,800033125,悪魔の契約,,DMC21,78/102,C,双龍誕生ザキラエディション,,,,,,580,400,,https://www.cardrush-dm.jp/data/cardrush-dm/product/2010.jpg,,,,
,800033000,黒神龍バズラデューダ,,DMC21,S1/S2,SR,双龍誕生ザキラエディション,,,,,,0,1000,,https://www.ka-nabell.com/img/card/card100033784_1.jpg,,,,
,800032055,焦土と開拓の天変,,DMC20,48/102,U,双龍誕生勝舞エディション,,,,,,380,200,,https://www.cardrush-dm.jp/data/cardrush-dm/product/2304.jpg,,,,
,800032015,緑神龍ザールベルグ,,DMC20,17/102,R,双龍誕生勝舞エディション,,,,,,680,400,,https://www.cardrush-dm.jp/data/cardrush-dm/product/1349.jpg,,,,
,800032000,ボルスレッド・ファイアー・ドラゴン,,DMC20,S2/S2,SR,双龍誕生勝舞エディション,,,,,,0,1000,,https://www.cardrush-dm.jp/data/cardrush-dm/product/rushdm282.jpg,,,,
,800031295,聖獣王ペガサス,,DM12,S5/S5,SR,聖拳編 第3弾 魔封魂の融合,,,,,,0,7000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm12-s05.jpg,,,,
,800031290,暗黒王デス・フェニックス,,DM12,S4/S5,SR,聖拳編 第3弾 魔封魂の融合,,,,,,0,25000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm12-s04.jpg,,,,
,800031285,蛇魂王ナーガ,,DM12,S3/S5,SR,聖拳編 第3弾 魔封魂の融合,,,,,,0,4000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm12-s03.jpg,,,,
,800031280,英霊王スターマン,,DM12,S2/S5,SR,聖拳編 第3弾 魔封魂の融合,,,,,,0,1500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm12-s02.jpg,,,,
,800031275,緑神龍アーク・デラセルナ,,DM12,S1/S5,SR,聖拳編 第3弾 魔封魂の融合,,,,,,0,1500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm12-s01.jpg,,,,
,800031030,ラッキー・ダーツ,,DM12,7/55,R,聖拳編 第3弾 魔封魂の融合,,,,,,380,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm12-007.jpg,,,,
,800031020,太陽王ソウル・フェニックス,,DM12,5/55,VR,聖拳編 第3弾 魔封魂の融合,,,,,,0,1000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm12-005.jpg,,,,
,800031000,星雲の精霊キルスティン,,DM12,1/55,VR,聖拳編 第3弾 魔封魂の融合,,,,,,180,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm12-001.jpg,,,,
,800030020,スケルトン・バイス,,DMC19,12/102,R,ザキラ龍武デッキ,,,,,,580,300,,https://www.cardrush-dm.jp/data/cardrush-dm/product/newsuketod.jpg,,,,
,800030000,冥府の覇者ガジラビュート,,DMC19,1/102,VR,ザキラ龍武デッキ,,,,,,580,300,,https://www.cardrush-dm.jp/data/cardrush-dm/product/rushdm194.jpg,,,,
,800029000,ダブルソード・レッド・ドラゴン,,DMC18,2/102,VR,勝舞聖龍デッキ,,,,,,780,500,,https://www.cardrush-dm.jp/data/cardrush-dm/product/rushdm253.jpg,,,,
,800028295,破壊と誕生の神殿,,DM11,S5/S5,SR,聖拳編 第2弾 無限軍団の飛翔,,,,,,2960,1000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-s05.jpg,,,,
,800028290,憎悪と怒りの獄門,,DM11,S4/S5,SR,聖拳編 第2弾 無限軍団の飛翔,,,,,,0,3000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-s04.jpg,,,,
,800028285,英知と追撃の宝剣,,DM11,S3/S5,SR,聖拳編 第2弾 無限軍団の飛翔,,,,,,0,8000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-s03.jpg,,,,
,800028280,アドラス,,DM11,S2/S5,SR,聖拳編 第2弾 無限軍団の飛翔,,,,,,180,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-s02.jpg,,,,
,800028275,聖皇エール・ソニアス,,DM11,S1/S5,SR,聖拳編 第2弾 無限軍団の飛翔,,,,,,0,1500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-s01.jpg,,,,
,800028210,エマージェンシー・タイフーン,,DM11,43/55,C,聖拳編 第2弾 無限軍団の飛翔,,,,,,280,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-043.jpg,,,,
,800028170,神秘と創造の石碑,,DM11,35/55,U,聖拳編 第2弾 無限軍団の飛翔,,,,,,180,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-035.jpg,,,,
,800028165,焦土と開拓の天変,,DM11,34/55,U,聖拳編 第2弾 無限軍団の飛翔,,,,,,380,200,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-034.jpg,,,,
,800028065,滅亡ルーレット,,DM11,14/55,R,聖拳編 第2弾 無限軍団の飛翔,,,,,,180,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-014.jpg,,,,
,800028035,宣凶師ベリックス,,DM11,8/55,R,聖拳編 第2弾 無限軍団の飛翔,,,,,,980,700,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-008.jpg,,,,
,800028010,ダイヤモンド・ブリザード,,DM11,3/55,VR,聖拳編 第2弾 無限軍団の飛翔,,,,,,180,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-003.jpg,,,,
,800028005,ダブルソード・レッド・ドラゴン,,DM11,2/55,VR,聖拳編 第2弾 無限軍団の飛翔,,,,,,780,500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm11-002.jpg,,,,
,800027010,アクアン,,DMC17,9/78,R,戦場の暗黒皇女デッキ,,,,,,580,300,,https://www.cardrush-dm.jp/data/cardrush-dm/product/20220630_05b9e7.jpg,,,,
,800026015,ホーリー・スパーク,,DMC16,8/78,R,紺碧の守護聖天デッキ,,,,,,380,200,,https://www.cardrush-dm.jp/data/cardrush-dm/product/20220331_6d6800.jpg,,,,
,800025085,レインボー・ストーン,,DMC15,75/78,C,幻想の無限龍デッキ,,,,,,180,50,,https://www.cardrush-dm.jp/data/cardrush-dm/product/20240910_6c93d8.jpg,,,,
,800025015,鳴動するギガ・ホーン,,DMC15,15/78,R,幻想の無限龍デッキ,,,,,,180,50,,https://www.cardrush-dm.jp/data/cardrush-dm/product/1315.jpg,,,,
,800025000,幻想妖精カチュア,,DMC15,4/78,VR,幻想の無限龍デッキ,,,,,,580,300,,https://www.cardrush-dm.jp/data/cardrush-dm/product/rushdm510.jpg,,,,
,800023590,陽炎の守護者ブルー・メルキス,,DM10,S9/S10,SR,聖拳編 第1弾,,,,,,0,7000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-s09.jpg,,,,
,800023585,緑神龍ダクマバルガロウ,,DM10,S8/S10,SR,聖拳編 第1弾,,,,,,0,1500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-s08.jpg,,,,
,800023580,不落の超人,,DM10,S7/S10,SR,聖拳編 第1弾,,,,,,0,1000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-s07.jpg,,,,
,800023575,アルティメット・ドラゴン,,DM10,S6/S10,SR,聖拳編 第1弾,,,,,,0,4000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-s06.jpg,,,,
,800023570,コアクラッシュ・リザード,,DM10,S5/S10,SR,聖拳編 第1弾,,,,,,280,100,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-s05.jpg,,,,
,800023565,黒神龍ブライゼナーガ,,DM10,S4/S10,SR,聖拳編 第1弾,,,,,,0,4000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-s04.jpg,,,,
,800023555,ルナ・ブライトホーク,,DM10,S2/S10,SR,聖拳編 第1弾,,,,,,380,200,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-s02.jpg,,,,
,800023550,聖断の精霊エリクシア,,DM10,S1/S10,SR,聖拳編 第1弾,,,,,,0,1200,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-s01.jpg,,,,
,800023460,デス・スモーク,,DM10,93/110,C,聖拳編 第1弾,,,,,,180,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-093.jpg,,,,
,800023420,スパイラル・ゲート,,DM10,85/110,C,聖拳編 第1弾,,,,,,180,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-085.jpg,,,,
,800023380,ロジック・キューブ,,DM10,77/110,C,聖拳編 第1弾,,,,,,180,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-077.jpg,,,,
,800023235,セイレーン・コンチェルト,,DM10,48/110,U,聖拳編 第1弾,,,,,,0,800,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-048.jpg,,,,
,800023190,腐敗勇騎ドルマークス,,DM10,39/110,R,聖拳編 第1弾,,,,,,180,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-039.jpg,,,,
,800023175,母なる大地,,DM10,36/110,R,聖拳編 第1弾,,,,,,0,3000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-036.jpg,,,,
,800023125,魔天降臨,,DM10,26/110,R,聖拳編 第1弾,,,,,,380,200,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-026.jpg,,,,
,800023120,困惑の影トラブル・アルケミスト,,DM10,25/110,R,聖拳編 第1弾,,,,,,180,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-025.jpg,,,,
,800023050,聖天使グライス・メジキューラ,,DM10,11/110,R,聖拳編 第1弾,,,,,,280,100,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-011.jpg,,,,
,800023045,霊光の化身,,DM10,10/110,VR,聖拳編 第1弾,,,,,,280,100,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-010.jpg,,,,
,800023040,無双竜機ボルバルザーク,,DM10,9/110,VR,聖拳編 第1弾,,,,,,0,15000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-009.jpg,,,,
,800023020,冥府の覇者ガジラビュート,,DM10,5/110,VR,聖拳編 第1弾,,,,,,580,300,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm10-005.jpg,,,,
,800022185,永刻のクイーン・メイデン,,Y3,P38/Y3,PROMO,デュエルロード[2005年4～6月]入賞者賞,,,,,,1880,1500,,https://www.ka-nabell.com/img/card/card100053200_1.jpg,,,,
,800022180,勇騎恐皇フォルテ,,Y3,P37/Y3,PROMO,週刊少年サンデー2005年14号付録,,,,,,1880,1500,,https://www.ka-nabell.com/img/card/card100001942_1.jpg,,,,
,800022170,大昆虫ジェネラルマンティス,,Y3,P35/Y3,PROMO,PS2ソフト「邪封超竜転生」ヨドバシカメラ初回予約特典,,,,,,2580,2000,,https://www.ka-nabell.com/img/card/card100054214_1.jpg,,,,
,800022155,緑神龍ソウルガルダス,,Y3,P32/Y3,PROMO,公式大会優勝者賞,,,,,,8480,7000,,https://www.ka-nabell.com/img/card/card100001707_1.jpg,,,,
,800022135,勇騎恐皇フォルテ,,Y3,P28/Y3,PROMO,月刊コロコロコミック2005年3月号付録,,,,,,580,300,,https://www.cardrush-dm.jp/data/cardrush-dm/product/1606.jpg,,,,
,800022120,ドラゴン・シャウト,,Y3,P25/Y3,PROMO,デュエルロード[2005年1～3月]入賞者賞,,,,,,380,200,,https://www.cardrush-dm.jp/data/cardrush-dm/product/rushdm464.jpg,,,,
,800022110,フューチャー・スラッシュ,,Y3,P23/Y3,PROMO,全方位カードファイルvоl.5付録,,,,,,1880,1500,,https://www.ka-nabell.com/img/card/card100016043_1.jpg,,,,
,800022090,超神機鎧冑ゼノメノン,,Y3,P19/Y3,PROMO,デュエリストボックスDX付録,,,,,,280,100,,https://www.cardrush-dm.jp/data/cardrush-dm/product/20241218_7ca77d.jpg,,,,
,800022070,冒険妖精ポレゴン,,Y3,P15/Y3,PROMO,デュエルロード/ティーチング[2004年10月～12月]参加賞,,,,,,380,200,,https://www.cardrush-dm.jp/data/cardrush-dm/product/1298.jpg,,,,
,800022065,陰謀と計略の手,,Y3,P14/Y3,PROMO,デュエルロード[2004年10～12月]入賞者賞,,,,,,0,1000,,https://www.ka-nabell.com/img/card/card100000322_1.jpg,,,,
,800022035,神滅竜騎ガルザーク,,Y3,P8/Y3,PROMO,映画第1作「闇の城の魔龍凰」前売り券購入者特典,,,,,,2580,2000,,https://www.ka-nabell.com/img/card/card73709653_1.jpg,,,,
,800022025,反発のタグタップ,,Y3,P6/Y3,PROMO,デュエルロード[2004年7月～]入賞者賞,,,,,,580,300,,https://www.cardrush-dm.jp/data/cardrush-dm/product/rushdm176.jpg,,,,
,800022020,電脳聖者エストール,,Y3,P5/Y3,PROMO,DMアクションデッキケースムービーver.付録,,,,,,0,1000,,https://www.ka-nabell.com/img/card/card100048792_1.jpg,,,,
,800022010,超竜ザシャック,,Y3,P3/Y3,PROMO,GBAソフト 「デュエル・マスターズ2 勝舞ver.」初回購入特典,,,,,,1380,1000,,https://www.ka-nabell.com/img/card/card100047829_1.jpg,,,,
,800022000,腐敗勇騎ドルマークス,,Y3,P1/Y3,PROMO,月刊コロコロコミック2004年6月号付録,,,,,,380,200,,https://files.cardrush.media/duel_masters/ocha_products/17918.webp?w=256&q=75,,,,
,800021015,アクアン,,DMC13,2/37,R,コロコロ・ニュージェネレーション・パック,,,,,,0,800,,https://www.cardrush-dm.jp/data/cardrush-dm/product/20220630_e7b3ff.jpg,,,,
,800021005,ミラフォース・ドラゴン,,DMC13,S2/S2,SR,コロコロ・ニュージェネレーション・パック,,,,,,0,1000,,https://www.cardrush-dm.jp/data/cardrush-dm/product/rushdm284.jpg,,,,
,800021000,凶星王ダーク・ヒドラ,,DMC13,S1/S2,SR,コロコロ・ニュージェネレーション・パック,,,,,,0,1000,,https://www.cardrush-dm.jp/data/cardrush-dm/product/rushdm303.jpg,,,,
,800020295,驚天の超人,,DM09,S5/S5,SR,闘魂編 第4弾 覇道帝国の絆,,,,,,780,500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm09-s05.jpg,,,,
,800020290,紅神龍オグリストヴァル,,DM09,S4/S5,SR,闘魂編 第4弾 覇道帝国の絆,,,,,,0,1000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm09-s04.jpg,,,,
,800020285,呪縛の剣豪バロスト,,DM09,S3/S5,SR,闘魂編 第4弾 覇道帝国の絆,,,,,,0,2000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm09-s03.jpg,,,,
,800020280,アクア・マスター,,DM09,S2/S5,SR,闘魂編 第4弾 覇道帝国の絆,,,,,,780,500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm09-s02.jpg,,,,
,800020275,光器ペトローバ,,DM09,S1/S5,SR,闘魂編 第4弾 覇道帝国の絆,,,,,,0,4000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm09-s01.jpg,,,,
,800020015,聖剣炎獣バーレスク,,DM09,4/55,VR,闘魂編 第4弾 覇道帝国の絆,,,,,,0,1500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm09-004.jpg,,,,
,800018000,紅神龍バルガゲイザー,,DMC11,S2/S2,SR,勝舞神龍強化拡張パック,,,,,,0,1000,,https://www.ka-nabell.com/img/card/card100168293_1.jpg,,,,
,800017295,超神龍バイラス・ゲイル,,DM08,S5/S5,SR,闘魂編 第3弾 超神龍の復活,,,,,,0,8000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm08-s05.jpg,,,,
,800017290,超竜バジュラ,,DM08,S4/S5,SR,闘魂編 第3弾 超神龍の復活,,,,,,0,20000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm08-s04.jpg,,,,
,800017285,超神龍アブゾ・ドルバ,,DM08,S3/S5,SR,闘魂編 第3弾 超神龍の復活,,,,,,0,15000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm08-s03.jpg,,,,
,800017275,光器ナスターシャ,,DM08,S1/S5,SR,闘魂編 第3弾 超神龍の復活,,,,,,780,500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm08-s01.jpg,,,,
,800017065,スケルトン・バイス,,DM08,14/55,R,闘魂編 第3弾 超神龍の復活,,,,,,780,500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm08-014.jpg,,,,
,800017020,幻想妖精カチュア,,DM08,5/55,VR,闘魂編 第3弾 超神龍の復活,,,,,,780,500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm08-005.jpg,,,,
,800017015,紅神龍ジャガルザー,,DM08,4/55,VR,闘魂編 第3弾 超神龍の復活,,,,,,780,500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm08-004.jpg,,,,
,800017010,暗黒皇女メガリア,,DM08,3/55,VR,闘魂編 第3弾 超神龍の復活,,,,,,380,200,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm08-003.jpg,,,,
,800017000,開眼者クーカイ,,DM08,1/55,VR,闘魂編 第3弾 超神龍の復活,,,,,,580,300,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm08-001.jpg,,,,
,800016000,聖霊王アルカディアス,,DMC10,1/44,VR,白凰精霊デッキ,,,,,,380,200,,https://www.cardrush-dm.jp/data/cardrush-dm/product/103.jpg,,,,
,800015000,紅神龍ジャガルザー,,DMC09,2/44,VR,勝舞神龍デッキ,,,,,,780,500,,https://www.cardrush-dm.jp/data/cardrush-dm/product/rushdm313.jpg,,,,
,800014295,金剛の超人,,DM07,S5/S5,SR,闘魂編 第2弾 時空超獣の呪,,,,,,0,1500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm07-s05.jpg,,,,
,800014290,激震闘士スカイ・クラッシャー,,DM07,S4/S5,SR,闘魂編 第2弾 時空超獣の呪,,,,,,980,700,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm07-s04.jpg,,,,
,800014285,残虐覇王デスカール,,DM07,S3/S5,SR,闘魂編 第2弾 時空超獣の呪,,,,,,0,1000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm07-s03.jpg,,,,
,800014280,アストラル・メデューサ,,DM07,S2/S5,SR,闘魂編 第2弾 時空超獣の呪,,,,,,0,1500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm07-s02.jpg,,,,
,800014275,栄光の精霊アイリス,,DM07,S1/S5,SR,闘魂編 第2弾 時空超獣の呪,,,,,,980,700,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm07-s01.jpg,,,,
,800014090,呪紋の化身,,DM07,19/55,R,闘魂編 第2弾 時空超獣の呪,,,,,,0,1000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm07-019.jpg,,,,
,800014045,アクア・フェンサー,,DM07,10/55,R,闘魂編 第2弾 時空超獣の呪,,,,,,580,300,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm07-010.jpg,,,,
,800014000,爆雷の求道者ガラ・ガンダール,,DM07,1/55,VR,闘魂編 第2弾 時空超獣の呪,,,,,,380,200,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm07-001.jpg,,,,
,800013075,スパイラル・ゲート,,DMC08,54/82,C,邪将!奈落デッキ,,,,,,180,50,,https://files.cardrush.media/duel_masters/ocha_products/14942.webp?w=256&q=75,,,,
,800013000,凶骨の邪将クエイクス,,DMC08,2/82,VR,邪将!奈落デッキ,,,,,,0,1000,,https://www.ka-nabell.com/img/card/card100166547_1.jpg,,,,
,800012045,深緑の魔方陣,,DMC07,40/82,U,増殖!魂虫デッキ,,,,,,780,500,,https://files.cardrush.media/duel_masters/ocha_products/2152.webp?w=256&q=75,,,,
,800012015,邪魂転生,,DMC07,11/82,R,増殖!魂虫デッキ,,,,,,380,300,,https://files.cardrush.media/duel_masters/ocha_products/2744.webp?w=256&q=75,,,,
,800012000,大昆虫ギガマンティス,,DMC07,4/82,VR,増殖!魂虫デッキ,,,,,,780,500,,https://www.cardrush-dm.jp/data/cardrush-dm/product/rushdm349.jpg,,,,
,800010005,ホーリー・スパーク,,DMC05,5/82,R,殺戮! 雷神デッキ,,,,,,780,500,,https://www.cardrush-dm.jp/data/cardrush-dm/product/207648k.jpg,,,,
,800009595,神秘の超人,,DM06,S10/S10,SR,闘魂編 第1弾,,,,,,0,1000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm06-s10.jpg,,,,
,800009590,大昆虫ガイアマンティス,,DM06,S9/S10,SR,闘魂編 第1弾,,,,,,0,3000,,https://www.ka-nabell.com/img/card/card73712909_1.jpg,,,,
,800009585,ボルメテウス・ホワイト・ドラゴン,,DM06,S8/S10,SR,闘魂編 第1弾,,,,,,0,100000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm06-s08.jpg,,,,
,800009580,甲冑神龍エグゼキューター,,DM06,S7/S10,SR,闘魂編 第1弾,,,,,,0,1500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm06-s07.jpg,,,,
,800009575,憤怒の猛将ダイダロス,,DM06,S6/S10,SR,闘魂編 第1弾,,,,,,0,7000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm06-s06.jpg,,,,
,800009570,超幻獣グラザルド,,DM06,S5/S10,SR,闘魂編 第1弾,,,,,,980,700,,https://www.ka-nabell.com/img/card/card73712907_1.jpg,,,,
,800009565,クリスタル・ジャベリン,,DM06,S4/S10,SR,闘魂編 第1弾,,,,,,0,4000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm06-s04.jpg,,,,
,800009560,ゼータ・トゥレイト,,DM06,S3/S10,SR,闘魂編 第1弾,,,,,,0,1000,,https://www.ka-nabell.com/img/card/card73712906_1.jpg,,,,
,800009555,閃光の求道者ラ・ベイル,,DM06,S2/S10,SR,闘魂編 第1弾,,,,,,0,1500,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm06-s02.jpg,,,,
,800009550,聖天使クラウゼ・バルキューラ,,DM06,S1/S10,SR,闘魂編 第1弾,,,,,,0,4000,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm06-s01.jpg,,,,
,800009425,スパイラル・ゲート,,DM06,86/110,C,闘魂編 第1弾,,,,,,380,200,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm06-086.jpg,,,,
,800009280,ヘル・スラッシュ,,DM06,57/110,U,闘魂編 第1弾,,,,,,180,50,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm06-057.jpg,,,,
,800009195,神秘の宝箱,,DM06,40/110,R,闘魂編 第1弾,,,,,,280,100,,https://dm.takaratomy.co.jp/wp-content/card/cardimage/dm06-040.jpg,,,,
